,date,ticker,P/E
149,1149033600000,ORCL,22.2363620230701
150,1117497600000,ORCL,23.2005544005544
151,1085961600000,ORCL,22.6469227900037
152,1054339200000,ORCL,30.554044213264
153,1022803200000,ORCL,20.2593884892086
154,991267200000,ORCL,35.0363796593333
155,959731200000,ORCL,34.2222174459007
156,928108800000,ORCL,28.5507996461352
157,896572800000,ORCL,29.0323791469777
158,1672444800000,ASML,36.0475025796712
159,1640908800000,ASML,49.1009594090469
160,1609372800000,ASML,46.8018161458415
161,1577750400000,ASML,42.9468549020748
162,1546214400000,ASML,22.4014960688434
163,1514678400000,ASML,29.6541643521741
164,1483142400000,ASML,30.8672232024807
165,1451520000000,ASML,25.3670565992769
166,1419984000000,ASML,32.5683440972962
167,1388448000000,ASML,29.0644138305668
168,1669939200000,ADBE,33.8226724137931
169,1638489600000,ADBE,61.4995707175446
170,1606435200000,ADBE,43.9847053231939
171,1574985600000,ADBE,51.5529210173413
172,1543536000000,ADBE,48.2110096326426
173,1512086400000,ADBE,53.1074639334952
174,1480636800000,ADBE,43.0308982085624
175,1448582400000,ADBE,74.2518173746051
176,1417132800000,ADBE,139.588317219024
177,1385683200000,ADBE,100.54025994448
178,1354233600000,ADBE,20.893006886614
179,1322784000000,ADBE,16.4031308391577
180,1291334400000,ADBE,19.7791492745392
181,1259280000000,ADBE,48.5707457542923
182,1227830400000,ADBE,14.5724747251134
183,1196380800000,ADBE,34.8606444811946
184,1164931200000,ADBE,47.6285232172619
185,1133481600000,ADBE,29.4725588424107
186,1102032000000,ADBE,34.6411540015719
187,1069977600000,ADBE,37.4489363379689
188,1038528000000,ADBE,37.5096216281172
189,1007078400000,ADBE,38.8660578475424
190,975628800000,ADBE,59.8181702384923
191,944179200000,ADBE,36.242461440751
192,912124800000,ADBE,30.3072083999087
193,1675123200000,CRM,805.125432692308
194,1643587200000,CRM,156.912479224377
195,1612051200000,CRM,51.5154223968566
196,1580428800000,CRM,1229.86904761905
197,1548892800000,CRM,106.10518018018
198,1517356800000,CRM,656.41175873484
199,1485820800000,CRM,308.336848111695
200,1454198400000,CRM,-949.514924724834
201,1422662400000,CRM,-134.125481940553
202,1391126400000,CRM,-155.802799138581
203,1359590400000,CRM,-89.8847718390061
204,1327968000000,CRM,-1365.6475630833
205,1296432000000,CRM,273.602781276173
206,1264896000000,CRM,100.864043162081
207,1233360000000,CRM,76.7319950262503
208,1201737600000,CRM,346.204293963827
209,1170201600000,CRM,10948.7522245322
210,1138665600000,CRM,171.179105499754
211,1107129600000,CRM,206.77563299755
212,1690761600000,INTU,60.7429110738255
213,1659225600000,INTU,62.7068151016457
214,1627689600000,INTU,70.1657662463628
215,1596153600000,INTU,44.2944578313253
216,1564531200000,INTU,47.0198073217726
217,1532995200000,INTU,44.0186952931462
218,1501459200000,INTU,36.8813697219362
219,1469923200000,INTU,30.0432584269663
220,1438300800000,INTU,82.8773150684931
221,1406764800000,INTU,26.2990848952591
222,1375228800000,INTU,22.5731468531469
223,1343692800000,INTU,22.3435606060606
224,1312070400000,INTU,23.35
225,1280534400000,INTU,22.5065331010453
226,1248998400000,INTU,21.9367865587273
227,1217462400000,INTU,19.4482665145293
228,1185840000000,INTU,23.1601639079734
229,1154304000000,INTU,26.6875952302722
230,1122768000000,INTU,23.6961850183556
231,1091232000000,INTU,23.6287816294988
232,1059609600000,INTU,26.5235782750398
233,1028073600000,INTU,68.3726459760274
234,996537600000,INTU,-86.3554940635078
235,965001600000,INTU,23.5005905234884
236,933379200000,INTU,13.838756071587
237,901843200000,INTU,-203.288722546681
238,1695513600000,QCOM,18.2725884955752
239,1664064000000,QCOM,10.6519039888683
240,1632614400000,QCOM,17.0107397987394
241,1601164800000,QCOM,25.309830704117
242,1569715200000,QCOM,21.3152302781578
243,1538265600000,QCOM,-21.6652734375
244,1506211200000,QCOM,31.4736820762368
245,1474761600000,QCOM,16.4766871165644
246,1443312000000,QCOM,16.5485828116107
247,1411862400000,QCOM,16.1482163926196
248,1380412800000,QCOM,17.2456617539764
249,1348963200000,QCOM,17.8032853167458
250,1316908800000,QCOM,19.9625328638498
251,1285459200000,QCOM,22.7483523252233
252,1254009600000,QCOM,46.9743090452261
253,1222560000000,QCOM,24.0805063291139
254,1191110400000,QCOM,21.6609688162277
255,1159056000000,QCOM,26.2260971659919
256,1127606400000,QCOM,35.3819132057863
257,1096156800000,QCOM,37.249273255814
258,1064707200000,QCOM,41.1624463254782
259,1033257600000,QCOM,64.3769345551703
260,1001808000000,QCOM,-65.4928924104727
261,969753600000,QCOM,87.1499169664479
262,938304000000,QCOM,153.268604483296
263,906854400000,QCOM,34.7552979766336
264,1672444800000,NOW,243.158567538462
265,1640908800000,NOW,573.38144073913
266,1609372800000,NOW,940.482228635562
267,1577750400000,NOW,88.846617286157
268,1546214400000,NOW,-1185.79555104666
269,1514678400000,NOW,-149.66528186837
270,1483142400000,NOW,-27.0724570871883
271,1451520000000,NOW,-67.9244001193392
272,1419984000000,NOW,-54.9781957028659
273,1388448000000,NOW,-102.901170321946
274,1356912000000,NOW,-58.940837819471
275,1698537600000,AMAT,19.7643232205368
276,1667088000000,AMAT,12.0589180076628
277,1635638400000,AMAT,21.3283542798913
278,1603584000000,AMAT,15.5448604586902
279,1572134400000,AMAT,19.4587583148559
280,1540684800000,AMAT,10.0215393902807
281,1509235200000,AMAT,17.8951543389633
282,1477785600000,AMAT,18.5848692620569
283,1445731200000,AMAT,14.637211328976
284,1414281600000,AMAT,24.1032555970149
285,1382832000000,AMAT,84.282421875
286,1351382400000,AMAT,124.771100917431
287,1319932800000,AMAT,8.7147455867082
288,1288483200000,AMAT,17.7613106776448
289,1256428800000,AMAT,-56.5411131344427
290,1224979200000,AMAT,16.3095967092239
291,1193529600000,AMAT,15.7369434380621
292,1162080000000,AMAT,17.8109063912023
293,1130630400000,AMAT,22.4122534754938
294,1099180800000,AMAT,20.512412464118
295,1067126400000,AMAT,-229.77231892026
296,1035676800000,AMAT,91.7815053679499
297,1004227200000,AMAT,61.5187794119674
298,972777600000,AMAT,20.0391383255668
299,941328000000,AMAT,47.6376742351493
300,909273600000,AMAT,55.6364237641943
301,1672444800000,VRTX,22.5234491270319
302,1640908800000,VRTX,24.368745997182
303,1609372800000,VRTX,22.9569005995249
304,1577750400000,VRTX,48.499208325898
305,1546214400000,VRTX,20.4873348534031
306,1514678400000,VRTX,144.185395777211
307,1483142400000,VRTX,-160.8712379074
308,1451520000000,VRTX,-54.5792436917391
309,1419984000000,VRTX,-37.8502232061255
310,1388448000000,VRTX,-37.5493582426274
311,1356912000000,VRTX,-82.9708629195007
312,1325289600000,VRTX,234.478950091296
313,1293753600000,VRTX,-9.30273017362243
314,1262217600000,VRTX,-11.5608883362557
315,1230681600000,VRTX,-9.28581492700897
316,1199059200000,VRTX,-7.65782160555512
317,1167523200000,VRTX,-20.4780769583984
318,1135987200000,VRTX,-12.1390958966065
319,1104451200000,VRTX,-4.99555161897658
320,1072828800000,VRTX,-4.05043223711293
321,1041292800000,VRTX,-11.0533105937158
322,1009756800000,VRTX,-27.6458828680567
323,978220800000,VRTX,-97.9379444248323
324,946598400000,VRTX,-21.8017380266562
325,915062400000,VRTX,-22.7481487638276
326,1687651200000,LRCX,18.3310952528425
327,1656201600000,LRCX,13.7470982953067
328,1624752000000,LRCX,23.4403288458006
329,1593302400000,LRCX,20.0300418385143
330,1561852800000,LRCX,13.7072293433968
331,1529798400000,LRCX,13.2662105506786
332,1498348800000,LRCX,16.4290366794423
333,1466899200000,LRCX,15.7672975081205
334,1435449600000,LRCX,22.3799364834337
335,1404000000000,LRCX,18.4772720227617
336,1372550400000,LRCX,67.526815303963
337,1340496000000,LRCX,28.168017104959
338,1309046400000,LRCX,7.46574937685493
339,1277596800000,LRCX,14.8760676610831
340,1246147200000,LRCX,-10.2962394257119
341,1214697600000,LRCX,10.6881510598636
342,1182643200000,LRCX,10.9597029523954
343,1151193600000,LRCX,18.4034152283659
344,1119744000000,LRCX,13.7401924895019
345,1088294400000,LRCX,45.3358422904516
346,1056844800000,LRCX,-301.592453805401
347,1025395200000,LRCX,-25.2288245549744
348,993340800000,LRCX,72.3318907611408
349,961891200000,LRCX,28.4405634511321
350,930700800000,LRCX,-15.9166037568748
351,899164800000,LRCX,-5.03482326987047
352,1688083200000,KLAC,20.0800760315734
353,1656547200000,KLAC,14.5577902027421
354,1625011200000,KLAC,24.2479063432857
355,1593475200000,KLAC,25.254101916115
356,1561852800000,KLAC,15.7801152926506
357,1530316800000,KLAC,20.1130129570653
358,1498780800000,KLAC,15.5614510148195
359,1467244800000,KLAC,16.3028152868593
360,1435622400000,KLAC,25.1302257768504
361,1404086400000,KLAC,20.9557902034303
362,1372550400000,KLAC,17.3669836453717
363,1341014400000,KLAC,11.0840919161657
364,1309392000000,KLAC,8.67961373865936
365,1277856000000,KLAC,22.7234475741875
366,1246320000000,KLAC,-8.21389204154629
367,1214784000000,KLAC,20.8898329634096
368,1183161600000,KLAC,21.0398634344383
369,1151625600000,KLAC,22.3006116146058
370,1120089600000,KLAC,18.8137681355061
371,1088553600000,KLAC,40.8895926565751
372,1056931200000,KLAC,65.9643205458084
373,1025395200000,KLAC,40.0070781714053
374,993859200000,KLAC,169.610612150023
375,962323200000,KLAC,44.4311926807934
376,930700800000,KLAC,151.680081607671
377,899164800000,KLAC,18.27924904546
378,1698710400000,SNPS,71.6851677144586
379,1667174400000,SNPS,46.4960041905598
380,1635638400000,SNPS,69.203213133452
381,1604102400000,SNPS,50.123331873253
382,1572480000000,SNPS,39.3174116727746
383,1540944000000,SNPS,31.7519161977074
384,1509408000000,SNPS,98.1210026141781
385,1477872000000,SNPS,34.3913355894853
386,1446249600000,SNPS,34.966356103995
387,1414713600000,SNPS,24.9415561661598
388,1383177600000,SNPS,23.0161760290557
389,1351641600000,SNPS,26.5294020898894
390,1320019200000,SNPS,18.2113589833939
391,1288483200000,SNPS,16.3917750977588
392,1256947200000,SNPS,19.1540552596895
393,1225411200000,SNPS,14.2092461232353
394,1193788800000,SNPS,32.4234940340713
395,1162252800000,SNPS,131.671945679412
396,1130716800000,SNPS,-177.489436619718
397,1099180800000,SNPS,34.9523634260193
398,1067558400000,SNPS,33.5423894632791
399,1036022400000,SNPS,-12.6438565349787
400,1004486400000,SNPS,53.5011619309179
401,972950400000,SNPS,25.3268653480333
402,938649600000,SNPS,25.5535970054908
403,907113600000,SNPS,24.8555469891605
404,1675123200000,SNOW,-62.5854252201254
405,1643587200000,SNOW,-121.840763307341
406,1612051200000,SNOW,-71.5681174438232
407,1580428800000,SNOW,-150.659817851866
408,1548892800000,SNOW,-52.5184008133552
409,1675123200000,CRWD,-135.444057931261
410,1643587200000,CRWD,-176.569773730732
411,1612051200000,CRWD,-507.311369009705
412,1580428800000,CRWD,-63.7972307605499
413,1548892800000,CRWD,-42.6434092057934
414,1517356800000,CRWD,-10.0732544236361
415,1688083200000,TEAM,-88.3613881761275
416,1656547200000,TEAM,-77.2981821260853
417,1625011200000,TEAM,-92.1027809827449
418,1593475200000,TEAM,-125.873447557992
419,1561852800000,TEAM,-48.9630411169017
420,1530316800000,TEAM,-121.111970571723
421,1498780800000,TEAM,-183.931872764916
422,1467244800000,TEAM,1218.37050814491
423,1675382400000,DELL,13.0248648648649
424,1643328000000,DELL,7.9967355743304
425,1611878400000,DELL,17.20204
426,1580428800000,DELL,7.93463388214905
427,1548979200000,DELL,-16.7864285714286
428,1672444800000,NXPI,14.97247778615
429,1640908800000,NXPI,33.557801111705
430,1609372800000,NXPI,867.855174807692
431,1577750400000,NXPI,149.73264962963
432,1546214400000,NXPI,10.9059092753623
433,1514678400000,NXPI,18.2798899232506
434,1483142400000,NXPI,170.34481035
435,1451520000000,NXPI,13.8088289646134
436,1419984000000,NXPI,35.238826716141
437,1388448000000,NXPI,33.6622025862069
438,1356912000000,NXPI,-56.774299826087
439,1325289600000,NXPI,9.80574471794872
440,1293753600000,NXPI,-10.523750877193
441,1674864000000,MRVL,-230.424770642202
442,1643414400000,MRVL,-125.518185229696
443,1611964800000,MRVL,-124.10838563567
444,1580515200000,MRVL,10.2583893495987
445,1549065600000,MRVL,-60.775799970965
446,1517616000000,MRVL,21.9492134876764
447,1485561600000,MRVL,369.215222448111
448,1454112000000,MRVL,-5.57291502341632
449,1422662400000,MRVL,18.5291065037924
450,1391212800000,MRVL,23.8833124762146
451,1359763200000,MRVL,17.4675855961642
452,1327708800000,MRVL,15.9999117528951
453,1296259200000,MRVL,14.344172656778
454,1264809600000,MRVL,32.2246602971798
455,1233360000000,MRVL,31.2077472460303
456,1201910400000,MRVL,-65.8265101767939
457,1169856000000,MRVL,-921.753703183133
458,1138406400000,MRVL,67.2920064098889
459,1106956800000,MRVL,69.0850887682566
460,1075507200000,MRVL,126.363999121072
461,1044057600000,MRVL,-30.1842048383074
462,1012608000000,MRVL,-11.0729767748835
463,980553600000,MRVL,-9.88023366791426
464,1680220800000,MCHP,20.8654395137865
465,1648684800000,MCHP,33.0779665499806
466,1617148800000,MCHP,120.213314253005
467,1585612800000,MCHP,30.4422712933754
468,1553990400000,MCHP,58.2514863725766
469,1522454400000,MCHP,89.0348629600626
470,1490918400000,MCHP,105.224076190939
471,1459382400000,MCHP,32.3266496365678
472,1427760000000,MCHP,29.6256538458412
473,1396224000000,MCHP,26.295240095021
474,1364688000000,MCHP,59.3958938369875
475,1333152000000,MCHP,22.4852817748474
476,1301529600000,MCHP,17.6658721804511
477,1269993600000,MCHP,24.3103441856178
478,1238457600000,MCHP,15.9072330198537
479,1206921600000,MCHP,23.3094127920255
480,1175299200000,MCHP,21.9778489702517
481,1143763200000,MCHP,32.2044947992524
482,1112227200000,MCHP,25.7882060013565
483,1080691200000,MCHP,40.8385732394982
484,1049068800000,MCHP,47.5094682201469
485,1017532800000,MCHP,61.4436673205638
486,985996800000,MCHP,24.2392032120754
487,954460800000,MCHP,52.4188144329897
488,922838400000,MCHP,37.008358089762
489,891302400000,MCHP,18.3720637583893
490,1672444800000,FTNT,45.9245503324391
491,1640908800000,FTNT,98.9712261041529
492,1609372800000,FTNT,50.9897256908905
493,1577750400000,FTNT,57.2220520673813
494,1546214400000,FTNT,36.9322877784467
495,1514678400000,FTNT,247.787238765566
496,1483142400000,FTNT,165.013842855811
497,1451520000000,FTNT,687.406406660824
498,1419984000000,FTNT,204.806090044588
499,1388448000000,FTNT,72.6704942064012
500,1356912000000,FTNT,52.3106646118858
501,1325289600000,FTNT,57.1603342827882
502,1293753600000,FTNT,61.3375451569887
503,1262217600000,FTNT,22.5069791605287
504,1672444800000,SQ,-67.2794396640203
505,1640908800000,SQ,487.372966070097
506,1609372800000,SQ,492.427797939983
507,1577750400000,SQ,77.6615400350516
508,1546214400000,SQ,-591.825131719242
509,1514678400000,SQ,-209.381123015936
510,1483142400000,SQ,-27.1309205081881
511,1451520000000,SQ,-10.5266031497474
512,1419984000000,SQ,-12.0478473389447
513,1388448000000,SQ,-15.9908716373346
514,1672444800000,BIDU,36.6438663321168
515,1640908800000,BIDU,32.6086495327103
516,1609372800000,BIDU,21.6302787456446
517,1577750400000,BIDU,154.717387564912
518,1546214400000,BIDU,13.9767662736156
519,1514678400000,BIDU,29.0806376415986
520,1483142400000,BIDU,35.8261841364281
521,1451520000000,BIDU,12.8699375768067
522,1419984000000,BIDU,37.9057854406416
523,1388448000000,BIDU,35.8669023150778
524,1356912000000,BIDU,20.9468969359679
525,1325289600000,BIDU,38.6066094464875
526,1293753600000,BIDU,63.106490210928
527,1262217600000,BIDU,65.7312622210885
528,1230681600000,BIDU,29.5073232789585
529,1199059200000,BIDU,156.981321638987
530,1167523200000,BIDU,100.562430895314
531,1135987200000,BIDU,341.786986431599
532,1672444800000,DDOG,-462.173744019139
533,1640908800000,DDOG,-2653.3882516269
534,1609372800000,DDOG,-1204.48339919338
535,1577750400000,DDOG,-316.241887492519
536,1546214400000,DDOG,-477.671715294555
537,1514678400000,DDOG,-489.136381322957
538,1672444800000,CTSH,12.9614017467249
539,1640908800000,CTSH,21.9205240992045
540,1609372800000,CTSH,31.8498204022988
541,1577750400000,CTSH,18.8551574375679
542,1546214400000,CTSH,17.6450832936697
543,1514678400000,CTSH,28.0963430851064
544,1483142400000,CTSH,22.0079201545396
545,1451520000000,CTSH,22.6720041882237
546,1419984000000,CTSH,22.4097896637663
547,1388448000000,CTSH,25.0548474577927
548,1356912000000,CTSH,21.4951070093782
549,1325289600000,CTSH,22.5874448121247
550,1293753600000,CTSH,30.8867283720043
551,1262217600000,CTSH,25.5149289763965
552,1230681600000,CTSH,12.5308554120391
553,1199059200000,CTSH,29.4286640219574
554,1167523200000,CTSH,49.9038377972036
555,1135987200000,CTSH,44.4132393273429
556,1104451200000,CTSH,60.1976744510839
557,1072828800000,CTSH,54.0272898108603
558,1041292800000,CTSH,44.3699765638563
559,1009756800000,CTSH,37.6716416967509
560,978220800000,CTSH,41.5933585929989
561,946598400000,CTSH,94.4615880363183
562,915062400000,CTSH,41.6396850654732
563,1672444800000,OTIS,26.4366560255387
564,1640908800000,OTIS,30.1460658105939
565,1609372800000,OTIS,32.403123620309
566,1577750400000,OTIS,20.0478172588832
567,1546214400000,OTIS,18.8246901811249
568,1672444800000,PLTR,-35.4545726174389
569,1640908800000,PLTR,-67.3145257014599
570,1609372800000,PLTR,-19.7731490365152
571,1577750400000,PLTR,-27.178131357683
572,1546214400000,PLTR,-10.4596288727273
573,1672444800000,VRSK,29.3932738731943
574,1640908800000,VRSK,56.0800189966527
575,1609372800000,VRSK,48.1533969149853
576,1577750400000,VRSK,55.2880363949767
577,1546214400000,VRSK,30.6517388298647
578,1514678400000,VRSK,29.1733585444064
579,1483142400000,VRSK,23.501347258525
580,1451520000000,VRSK,25.5144327852523
581,1419984000000,VRSK,27.0794858868569
582,1388448000000,VRSK,32.4990021792296
583,1356912000000,VRSK,26.5904507247936
584,1325289600000,VRSK,24.5989031762143
585,1293753600000,VRSK,26.1896018377915
586,1262217600000,VRSK,43.5652946362961
587,1672444800000,TTD,419.811515406949
588,1640908800000,TTD,331.631404886689
589,1609372800000,TTD,161.934111102399
590,1577750400000,TTD,114.653544932514
591,1546214400000,TTD,60.2987926026776
592,1514678400000,TTD,39.6606338832237
593,1483142400000,TTD,-18.9249672615707
594,1690761600000,ZS,-114.887676180592
595,1659225600000,ZS,-55.9785042969371
596,1627689600000,ZS,-122.132035538051
597,1596153600000,ZS,-145.875391344383
598,1564531200000,ZS,-363.38882638283
599,1532995200000,ZS,-56.4219848416629
600,1501459200000,ZS,-21.4144570286476
601,1672444800000,GFS,20.5437016574586
602,1640908800000,GFS,-131.272142608374
603,1609372800000,GFS,-17.3963253038805
604,1577750400000,GFS,-17.2756627634763
605,1675123200000,VEEV,56.8039563794581
606,1643587200000,VEEV,89.8127971941253
607,1612051200000,VEEV,116.928915625872
608,1580428800000,VEEV,77.0720334221136
609,1548892800000,VEEV,74.0807199171569
610,1517356800000,VEEV,68.0471920037192
611,1485820800000,VEEV,90.7977607883606
612,1454198400000,VEEV,64.2115983312811
613,1422662400000,VEEV,103.326200607903
614,1391126400000,VEEV,207.831135031235
615,1359590400000,VEEV,326.741045977011
616,1672444800000,MPWR,39.0700624668702
617,1640908800000,MPWR,97.6150215888573
618,1609372800000,MPWR,104.747907041825
619,1577750400000,MPWR,74.8511954354597
620,1546214400000,MPWR,49.2550680168712
621,1514678400000,MPWR,75.0950735395611
622,1483142400000,MPWR,65.1383905538695
623,1451520000000,MPWR,74.0294549641761
624,1419984000000,MPWR,55.7628911114241
625,1388448000000,MPWR,58.4579089876845
626,1356912000000,MPWR,51.2555953287636
627,1325289600000,MPWR,39.8361927674611
628,1293753600000,MPWR,21.1374190711362
629,1262217600000,MPWR,44.6333729795669
630,1230681600000,MPWR,18.8010071823661
631,1199059200000,MPWR,65.058920552677
632,1167523200000,MPWR,-114.483835137967
633,1135987200000,MPWR,90.6121578225964
634,1104451200000,MPWR,-17.3251063032893
635,1680220800000,TTWO,-16.9610296078954
636,1648684800000,TTWO,42.9474728602801
637,1617148800000,TTWO,34.7299219203717
638,1585612800000,TTWO,33.4710587723354
639,1553990400000,TTWO,32.5645008192621
640,1522454400000,TTWO,63.5964224162793
641,1490918400000,TTWO,82.8817719755255
642,1459382400000,TTWO,-378.501371958564
643,1427760000000,TTWO,-7.32151508211973
644,1396224000000,TTWO,7.79132794659013
645,1364688000000,TTWO,-46.8662693703164
646,1333152000000,TTWO,-11.7891563740626
647,1301529600000,TTWO,27.3218808362215
648,1256947200000,TTWO,-6.10933480751106
649,1225411200000,TTWO,9.27612572994016
650,1193788800000,TTWO,-9.75052237619756
651,1162252800000,TTWO,-5.37326655452731
652,1130716800000,TTWO,39.0677611741161
653,1099180800000,TTWO,23.0303576126526
654,1067558400000,TTWO,17.5230219735421
655,1036022400000,TTWO,14.2543785369943
656,1004486400000,TTWO,-55.137148018648
657,972950400000,TTWO,54.9205547763753
658,941328000000,TTWO,13.6737937239313
659,909792000000,TTWO,17.3229651472596
660,1672444800000,HUBS,-123.256378770543
661,1640908800000,HUBS,-397.088822153988
662,1609372800000,HUBS,-208.670544624902
663,1577750400000,HUBS,-123.934106724221
664,1546214400000,HUBS,-75.8953934010152
665,1514678400000,HUBS,-81.9737825451982
666,1483142400000,HUBS,-36.307866204293
667,1451520000000,HUBS,-40.6212585499316
668,1419984000000,HUBS,-8.00244686985173
669,1672444800000,SNAP,-10.0684017730176
670,1640908800000,SNAP,-150.258997059155
671,1609372800000,SNAP,-77.1417654330526
672,1577750400000,SNAP,-21.7298671323259
673,1546214400000,SNAP,-5.70592158202293
